feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X4.1.1.70.Transferred.entry.7.2.4.5	Age	Age	-0.0214147176446138	0.0101356746452446	187	187	0.0379626085662052	0.162613029476889
X2.7.7.40.D.ribitol.5.phosphate.cytidylyltransferase	diagnosis	Ctl	1.40441316383463	0.668526568083987	187	165	0.038043190880797	0.162818325949917
X3.1.1.81.Quorum.quenching.N.acyl.homoserine.lactonase	Age	Age	-0.0450121860085492	0.021332296338322	187	152	0.0381076456352751	0.162954306292866
X1.1.1.18.Inositol.2.dehydrogenase	diagnosis	Ctl	-0.705478510286668	0.335470835987672	187	186	0.0381890692656091	0.163162553006279
X5.3.1.25.L.fucose.isomerase	diagnosis	Ctl	-0.306219568586744	0.146322961392012	187	187	0.0382493770088581	0.163280302881992
X4.2.1.49.Urocanate.hydratase	diagnosis	Ctl	-0.633386592037385	0.303691510200662	187	186	0.0384228170600493	0.163880381404111
X3.8.1.7.4.chlorobenzoyl.CoA.dehalogenase	diagnosis	Ctl	-1.31517609572202	0.629036572603803	187	75	0.0385061635295807	0.164095496887598
X2.6.1.83.LL.diaminopimelate.aminotransferase	Age	Age	-0.00829105664387271	0.00391465499426614	187	187	0.0386685436529325	0.164646762300189
X3.2.1.51.Alpha.L.fucosidase	Age	Age	-0.0279848226717997	0.0132869141038201	187	185	0.0388006738119768	0.164787188778975
X4.1.3.3.N.acetylneuraminate.lyase	diagnosis	Ctl	-0.355198354943002	0.170349691268662	187	187	0.038752879822004	0.164787188778975
X5.3.1.32..4S..4.hydroxy.5.phosphonooxypentane.2.3.dione.isomerase	Age	Age	0.0401129731721341	0.0189772731632393	187	74	0.0387814652040648	0.164787188778975
X2.7.2.7.Butyrate.kinase	diagnosis	Ctl	-0.590490016059945	0.280415376725142	187	187	0.0389258509293306	0.165104057233737
X4.1.1.83.4.hydroxyphenylacetate.decarboxylase	diagnosis	Ctl	-0.726558558908767	0.347613069124474	187	185	0.0389415104907491	0.165104057233737
X1.1.1.399.2.oxoglutarate.reductase	Age	Age	0.0560555051223848	0.0266981839890398	187	118	0.0390154058146428	0.165136513914948
X2.3.1.243.Lauroyl.Kdo.2..lipid.IV.A..myristoyltransferase	Age	Age	0.058614263688014	0.0279020551690301	187	102	0.0389827942293837	0.165136513914948
X1.17.7.4.4.hydroxy.3.methylbut.2.enyl.diphosphate.reductase	Age	Age	-0.00506291035084165	0.00240756941129073	187	187	0.0391409397157436	0.165527332843679
X2.4.2.4.Thymidine.phosphorylase	diagnosis	Ctl	-1.13800865827759	0.545668790370087	187	176	0.039191061538993	0.165576849109522
X5.1.3.32.L.rhamnose.mutarotase	diagnosis	Ctl	-0.561314999106628	0.269516363241504	187	187	0.0392190651420668	0.165576849109522
X3.1.26.4.Ribonuclease.H	Age	Age	-0.00639445736791424	0.00304970766143275	187	187	0.0393181230829334	0.165854620720394
X1.1.1.64.Testosterone.17.beta.dehydrogenase..NADP....	Gender	Male	1.20209618616963	0.572778401627092	187	130	0.0395246866664866	0.16652336946693
X4.1.3.36.1.4.dihydroxy.2.naphthoyl.CoA.synthase	Gender	Male	0.460237544687068	0.221954505563452	187	186	0.039543455565352	0.16652336946693
X2.7.4.25..d.CMP.kinase	diagnosis	Ctl	0.18400838373888	0.0879986450003954	187	187	0.0396011551471097	0.166625619884801
X2.4.1.54.Undecaprenyl.phosphate.mannosyltransferase	Age	Age	-0.0313193135222883	0.0150022778980801	187	180	0.0398328278450208	0.167459089068528
X2.10.1.1.Molybdopterin.molybdotransferase	diagnosis	Ctl	-0.929299456113798	0.447879127990869	187	182	0.0399202321933972	0.167544004811682
X3.1.26.11.Ribonuclease.Z	Age	Age	-0.0193884361131522	0.00927524489718977	187	187	0.0398985970793469	0.167544004811682
X3.1.4.17.3..5..cyclic.nucleotide.phosphodiesterase	diagnosis	Ctl	-1.63998985132857	0.790690877132312	187	142	0.040081280263072	0.168078438512764
X2.3.1.39..Acyl.carrier.protein..S.malonyltransferase	Age	Age	-0.00459548670907073	0.0021439414480085	187	187	0.0402354137879568	0.168441455202983
X2.3.3.10.Hydroxymethylglutaryl.CoA.synthase	Gender	Male	0.823123681011355	0.390999031115898	187	31	0.0402300620956201	0.168441455202983
X2.1.1.8.Histamine.N.methyltransferase	diagnosis	Ctl	1.47501202629924	0.710080199544097	187	42	0.0403200413541361	0.168654132711177
X2.1.1.190.23S.rRNA..uracil.1939..C.5...methyltransferase	diagnosis	Ctl	0.447497364813534	0.216325925350364	187	187	0.0404947882578434	0.169069741977809
X2.4.2.31.NAD.....protein.arginine.ADP.ribosyltransferase	Gender	Male	1.30049260213317	0.620792329843611	187	137	0.0404787221627514	0.169069741977809
X3.1.2.6.Hydroxyacylglutathione.hydrolase	Age	Age	0.0431793061905657	0.0207185933493795	187	161	0.0405211274896674	0.169069741977809
X7.2.2.6.P.type.K....transporter	Age	Age	0.0404136571374654	0.0192482586310514	187	65	0.0406305032591852	0.169384355560449
X1.8.4.12.Peptide.methionine..R..S.oxide.reductase	diagnosis	Ctl	-0.423565726694846	0.204937884555032	187	187	0.0407741105414843	0.169841031879566
X3.6.1.66.XTP.dITP.diphosphatase	Age	Age	-0.00986842043794877	0.00473265323818279	187	187	0.0408833131371249	0.17015375567755
X2.6.1.22..S..3.amino.2.methylpropionate.transaminase	diagnosis	Ctl	-1.68828637499274	0.816944308651431	187	93	0.0409197834798665	0.170163503278244
X3.6.3.43.Transferred.entry.7.4.2.5	Gender	Male	1.13677058676574	0.546287659325054	187	126	0.0411389215507352	0.170932219043305
X3.5.1.11.Penicillin.amidase	diagnosis	Ctl	-0.687706973769046	0.333150526342604	187	184	0.0412563390014581	0.171277357419875
X2.6.1.50.Glutamine..scyllo.inositol.transaminase	Age	Age	-0.0312826795666232	0.0151409090226258	187	67	0.0415409503680241	0.172172218233556
X2.7.7.63.Transferred.entry.6.3.1.20	Age	Age	-0.034031592665202	0.015782984560819	187	182	0.0415269588453424	0.172172218233556
X1.1.99.1.Choline.dehydrogenase	Age	Age	0.0575305279694118	0.0278071639835404	187	136	0.0416355085226288	0.172420801905172
X1.4.1.13.Glutamate.synthase..NADPH.	Age	Age	-0.00696332147126198	0.00335377886917909	187	187	0.0416942207879819	0.17252065132687
X2.4.1.182.Lipid.A.disaccharide.synthase	diagnosis	Ctl	-0.411537841045755	0.200731775590008	187	187	0.0417961162742553	0.172632139776367
X2.7.1.23.NAD....kinase	diagnosis	Ctl	0.155107273957452	0.0750460266394193	187	187	0.0418250350681612	0.172632139776367
X2.7.1.58.2.dehydro.3.deoxygalactonokinase	diagnosis	Ctl	-1.55837335900604	0.757517943856175	187	147	0.0418248134204868	0.172632139776367
X4.99.1.3.Sirohydrochlorin.cobaltochelatase	diagnosis	Ctl	0.584656486859694	0.282508564366824	187	187	0.0418668051446004	0.172661613276243
X2.4.1.289.N.acetylglucosaminyl.diphospho.decaprenol.L.rhamnosyltransferase	Gender	Male	1.3181606531872	0.637851456684649	187	75	0.0419215899203213	0.17274466722539
X1.21.4.4.Betaine.reductase	Age	Age	-0.0421016589802153	0.0203829756466096	187	167	0.0419870354578081	0.172871477120257
X2.7.2.7.Butyrate.kinase	Age	Age	-0.0205980492200957	0.00983611861721094	187	187	0.0420245224818861	0.172883060309145
X2.3.2.3.Lysyltransferase	Age	Age	-0.0197153630088698	0.00953604147132666	187	187	0.0426882576466636	0.175468798537728
X2.4.1.1.Glycogen.phosphorylase	diagnosis	Ctl	0.20178932296765	0.0984036516350708	187	187	0.042729566462693	0.175493919590599
X4.2.1.96.4a.hydroxytetrahydrobiopterin.dehydratase	diagnosis	Ctl	-0.98731574145367	0.48241239244094	187	30	0.0427912389678721	0.175602565838527
X2.7.4.1.Polyphosphate.kinase	Gender	Male	0.0970200137615749	0.0466035940646471	187	187	0.0428605441512779	0.175742329883447
X5.4.3.3.Lysine.5.6.aminomutase	Gender	Male	-0.833617258425804	0.402834927358261	187	47	0.042996749155975	0.176155950116427
X1.3.1.43.Arogenate.dehydrogenase	Age	Age	-0.0227231558270433	0.0110097546941761	187	187	0.0430972501687227	0.176402566842832
X4.2.1.1.Carbonic.anhydrase	Age	Age	0.0147319314151059	0.00719159574032512	187	187	0.0431277033657063	0.176402566842832
X1.14.12.7.Phthalate.4.5.dioxygenase	diagnosis	Ctl	-1.08447262430343	0.531447572663615	187	57	0.0432298032924499	0.176550591915698
X3.5.99.3.Transferred.entry.3.5.4.43	Age	Age	-0.0333710176523889	0.0162190049943472	187	171	0.0432347117386817	0.176550591915698
X1.1.1.58.Tagaturonate.reductase	Age	Age	-0.00749716646140832	0.00362499989038424	187	187	0.0432769143881351	0.176578310261245
X5.3.2.3.deoxy.alpha.D.galactopyranose.forming.	Gender	Male	1.165739401729	0.567522651670546	187	44	0.043382823752917	0.176865706649259
X3.1.26.11.Ribonuclease.Z	diagnosis	Ctl	0.521245084077878	0.25402872317613	187	187	0.0435434655862568	0.177375587755781
X2.7.4.2.Phosphomevalonate.kinase	Age	Age	0.0385054734695587	0.0187566663845183	187	62	0.0436603581232186	0.177706567838668
X1.1.98.6.Ribonucleoside.triphosphate.reductase..formate.	Age	Age	0.0450873478222746	0.021948039166709	187	92	0.0437829286352131	0.177736438338475
X2.7.1.11.6.phosphofructokinase	diagnosis	Ctl	0.169196173991541	0.0828095876797558	187	187	0.043761835556702	0.177736438338475
X4.1.1.17.Ornithine.decarboxylase	diagnosis	Ctl	-1.4683648431506	0.71979145400064	187	166	0.0438102276771476	0.177736438338475
X4.2.1.8.Mannonate.dehydratase	diagnosis	Ctl	-0.226191771348517	0.111204183063984	187	187	0.0438102853425564	0.177736438338475
X3.2.1.156.Oligosaccharide.reducing.end.xylanase	diagnosis	Ctl	1.05969691963605	0.517347166062228	187	178	0.0438868705588772	0.17790238748501
X2.1.1.77.Protein.L.isoaspartate.D.aspartate..O.methyltransferase	Age	Age	0.049491398804703	0.0241929589076693	187	163	0.0439509952305394	0.178017597253834
X6.3.5.3.Phosphoribosylformylglycinamidine.synthase	diagnosis	Ctl	0.115116954773912	0.0566712256734508	187	187	0.0439878369406762	0.178022203722574
X3.1.1.10.Tropinesterase	Age	Age	-0.035798227217023	0.0174724883066205	187	176	0.0440299194927323	0.178047995612947
X2.7.7.42..Glutamine.synthetase..adenylyltransferase	diagnosis	Ctl	-0.830685551262889	0.40870539836865	187	185	0.0440727845946596	0.178076907608568
X2.4.2.28.S.methyl.5..thioadenosine.phosphorylase	Gender	Male	1.46456879060034	0.714608295113986	187	91	0.0441695911464645	0.178265244125232
X2.5.1.145.Phosphatidylglycerol..prolipoprotein.diacylglyceryl.transferase	diagnosis	Ctl	-0.812442167877983	0.399269478892721	187	184	0.0441909028758095	0.178265244125232
X1.1.1.94.Glycerol.3.phosphate.dehydrogenase..NAD.P.....	Age	Age	-0.00451154284801283	0.0021998467097131	187	187	0.0442922634289684	0.178385480982905
X2.4.1.12.Cellulose.synthase..UDP.forming.	diagnosis	Ctl	-1.13692163795986	0.559266687452524	187	175	0.0442829866151483	0.178385480982905
X2.1.1.201.2.methoxy.6.polyprenyl.1.4.benzoquinol.methylase	Age	Age	0.0369441954892194	0.0181128850620475	187	174	0.0443822907670917	0.178603794806069
X4.4.1.1.Cystathionine.gamma.lyase	Age	Age	-0.044371559961076	0.0217259816929187	187	185	0.0444613263015639	0.178777558822256
X3.4.25.1.Proteasome.endopeptidase.complex	diagnosis	Ctl	1.04487787824481	0.514882834103294	187	31	0.0446155420797305	0.179253096542737
X2.4.1.73.Lipopolysaccharide.glucosyltransferase.II	diagnosis	Ctl	-1.32406666760149	0.653003394845707	187	46	0.0446637194645992	0.179302178140492
X3.8.1.3.Haloacetate.dehalogenase	Age	Age	-0.0461654040455911	0.0226148011707663	187	160	0.044767569548747	0.179574498608248
X2.7.8.12.Teichoic.acid.poly.glycerol.phosphate..polymerase	Age	Age	-0.0401155508982381	0.0196936921875842	187	177	0.0448673322487561	0.179829998868407
Transferred.1.3.99.2.to.1.3.8.1	diagnosis	Ctl	1.21290395731546	0.599148227755323	187	156	0.0449710647055526	0.180100986844888
X1.1.1.201.7.beta.hydroxysteroid.dehydrogenase..NADP....	Gender	Male	0.878688296973401	0.41889711735462	187	33	0.0450944453410937	0.180177649072368
X2.3.1.169.CO.methylating.acetyl.CoA.synthase	diagnosis	Ctl	1.30048175279537	0.644509372098481	187	162	0.0450986173370066	0.180177649072368
X2.5.1.52.L.mimosine.synthase	Gender	Male	1.14953883339377	0.563103873775154	187	118	0.0450796833374484	0.180177649072368
X2.3.1.28.Chloramphenicol.O.acetyltransferase	diagnosis	Ctl	-0.759112105640492	0.372694656787162	187	187	0.0453997717961921	0.181090609740651
X3.2.1.179.Gellan.tetrasaccharide.unsaturated.glucuronosyl.hydrolase	Age	Age	-0.029231243155249	0.0143496156587935	187	185	0.0453752442812211	0.181090609740651
X4.2.2.9.Pectate.disaccharide.lyase	Gender	Male	-1.09435261570794	0.535783432329138	187	129	0.045489069530719	0.181301759136823
X4.2.3.134.5.phosphonooxy.L.lysine.phospho.lyase	diagnosis	Ctl	-1.05475079314462	0.522220574764721	187	44	0.0457257168571221	0.182099380391063
X2.1.1.63.Methylated.DNA...protein..cysteine.S.methyltransferase	Age	Age	-0.00564773804830227	0.0026913661757495	187	187	0.0457754673216765	0.182152019206607
X3.4.11.5.Prolyl.aminopeptidase	Gender	Male	0.63085987540749	0.309987518569083	187	186	0.0458568163606782	0.182184929381945
X5.5.1.4.Inositol.3.phosphate.synthase	Gender	Male	0.571655194149241	0.277262048370392	187	185	0.0458536409180149	0.182184929381945
X1.1.1.133.dTDP.4.dehydrorhamnose.reductase	Age	Age	-0.0127230815381211	0.00626828274148128	187	187	0.0459451248498473	0.182390439889601
X1.6.5.11.NADH.dehydrogenase..quinone.	diagnosis	Ctl	-0.425746298238141	0.211768291964839	187	187	0.0461953526516181	0.182801609778546
X2.4.1.44.Lipopolysaccharide.3.alpha.galactosyltransferase	diagnosis	Ctl	-1.49912856832956	0.743928476463081	187	73	0.0461622607497353	0.182801609778546
X2.7.4.14.UMP.CMP.kinase	diagnosis	Ctl	0.830978654612224	0.412504217390068	187	184	0.0461624924398462	0.182801609778546
X5.3.3.18.2..1.2.epoxy.1.2.dihydrophenyl.acetyl.CoA.isomerase	Age	Age	0.0413413112473452	0.020216165696839	187	49	0.046153258602709	0.182801609778546
X3.5.1.52.Peptide.N.4...N.acetyl.beta.glucosaminyl.asparagine.amidase	Age	Age	0.0438828963258735	0.0217305605453233	187	53	0.0464031785934505	0.183478388950788
X4.2.1.167..R..2.hydroxyglutaryl.CoA.dehydratase	diagnosis	Ctl	-1.46166948876677	0.724736489065014	187	49	0.0465463687795111	0.183898727998924
X1.18.1.6.Adrenodoxin.NADP....reductase	Gender	Male	0.940729054732111	0.463267508740155	187	150	0.0466572000708252	0.184190656811666
X3.2.1.136.Glucuronoarabinoxylan.endo.1.4.beta.xylanase	Gender	Male	-0.892805079178306	0.439599059405695	187	178	0.046814017110908	0.18466352002768
X2.7.7.38.3.deoxy.manno.octulosonate.cytidylyltransferase	diagnosis	Ctl	-0.398629021634275	0.199237010108571	187	187	0.0469191457881842	0.184931905849713
X7.1.3.1.H....exporting.diphosphatase	Age	Age	-0.0389877157452519	0.0193602830392444	187	151	0.0471361448971005	0.185640456917017
X2.4.1.54.Undecaprenyl.phosphate.mannosyltransferase	diagnosis	Ctl	-0.875931554670951	0.437329441182762	187	180	0.0473164943136393	0.186056814391014
X2.8.1.4.tRNA.uracil.4.sulfurtransferase	Gender	Male	-0.295589600279354	0.146230389832918	187	187	0.0473027156320564	0.186056814391014
X2.1.3.9.N.acetylornithine.carbamoyltransferase	Age	Age	-0.0259342559823307	0.0129943742169546	187	184	0.0474629397856655	0.186338754150652
X2.7.8.12.Teichoic.acid.poly.glycerol.phosphate..polymerase	diagnosis	Ctl	1.131521135136	0.564631547371879	187	177	0.047443573180129	0.186338754150652
X1.13.11.15.3.4.dihydroxyphenylacetate.2.3.dioxygenase	Age	Age	0.0466015489801113	0.0231115759802064	187	90	0.0475456979927205	0.18651679794784
X5.4.99.18.5..carboxyamino.imidazole.ribonucleotide.mutase	diagnosis	Ctl	0.149007327250958	0.0738195964456999	187	187	0.0476011663429187	0.186587590712101
X6.1.1.11.Serine..tRNA.ligase	diagnosis	Ctl	0.138578638260022	0.0692122010484564	187	187	0.0476731650147286	0.18672301709618
X3.2.1.31.Beta.glucuronidase	Age	Age	-0.0109772353587299	0.0054612787353879	187	187	0.0477644125427153	0.186933564315525
X1.3.99.5.3.oxo.5.alpha.steroid.4.dehydrogenase..acceptor.	diagnosis	Ctl	-1.08389988216341	0.542310009925139	187	171	0.0479225120391894	0.187405211786195
X4.3.2.7.Glutathione.specific.gamma.glutamylcyclotransferase	Age	Age	0.0536899617960382	0.0267650510202015	187	129	0.0481601019824106	0.188186730787069
X3.6.4.13.RNA.helicase	Age	Age	0.0129649442943262	0.00647031452333995	187	187	0.0482618359062719	0.18843658091517
X7.1.1.2.NADH.ubiquinone.reductase..H....translocating.	Age	Age	0.0414101392952825	0.0208306853570363	187	49	0.0483343727669596	0.188572130372504
X3.2.1.17.Lysozyme	Age	Age	0.015611908028517	0.00779782534650831	187	187	0.0484373520630334	0.188826143382553
X6.4.1.7.2.oxoglutarate.carboxylase	Age	Age	-0.0284087414330867	0.0141662047767531	187	182	0.0485782770184406	0.189227569698395
X6.5.1.1.DNA.ligase..ATP.	diagnosis	Ctl	1.09320152401825	0.548827518051071	187	76	0.0486931400863392	0.18952692932903
X2.7.9.1.Pyruvate..phosphate.dikinase	Age	Age	-0.0200518402325322	0.0100185595991287	187	187	0.0487859377442716	0.189740004362666
X2.7.4.22.UMP.kinase	Age	Age	-0.00472454436215407	0.00235336036693426	187	187	0.0488498681853299	0.189840563345327
X4.2.99.20.2.succinyl.6.hydroxy.2.4.cyclohexadiene.1.carboxylate.synthase	diagnosis	Ctl	-1.604652069462	0.806807541224188	187	130	0.0490600088461013	0.190508725939767
X3.2.1.40.Alpha.L.rhamnosidase	Age	Age	-0.0283276431291194	0.0142036005023246	187	184	0.0494453112390431	0.191855503375774
X1.1.1.287.D.arabinitol.dehydrogenase..NADP....	Gender	Male	0.981366735905541	0.492656522484085	187	59	0.0495634599922825	0.19216439465126
X1.6.5.3.Transferred.entry.7.1.1.2	Age	Age	-0.0206661189580234	0.0103611223116715	187	187	0.049646179715833	0.192335549388612
X1.5.1.36.Flavin.reductase..NADH.	diagnosis	Ctl	-1.36113177560582	0.687422977360517	187	79	0.049892480720943	0.192392814288184
X2.1.2.9.Methionyl.tRNA.formyltransferase	Age	Age	-0.00501371859903465	0.00251812795556406	187	187	0.0498835188616156	0.192392814288184
X2.7.7.23.UDP.N.acetylglucosamine.diphosphorylase	Age	Age	0.0131586733760212	0.00659665193147911	187	187	0.049815584697444	0.192392814288184
X4.2.3.12.6.pyruvoyltetrahydropterin.synthase	Age	Age	0.0470538998721194	0.023562962510009	187	124	0.0497122142884283	0.192392814288184
X5.4.3.3.Lysine.5.6.aminomutase	diagnosis	Ctl	-0.967669086111616	0.48765433210263	187	47	0.0498356245510767	0.192392814288184
X5.4.99.25.tRNA.pseudouridine.55..synthase	diagnosis	Ctl	0.146406352982843	0.0736241594099313	187	187	0.0498632100323856	0.192392814288184
X3.2.2.21.DNA.3.methyladenine.glycosylase.II	Age	Age	0.0261894524869313	0.0131261101798275	187	184	0.0499788576787781	0.192576958567533
X1.14.13.48.Transferred.entry.1.14.14.51	Age	Age	-0.0352307292390403	0.0177473948909574	187	176	0.0500653796097399	0.192650319072582
X3.5.1.11.Penicillin.amidase	Gender	Male	-0.540572844461269	0.270171566368331	187	184	0.0500751731885413	0.192650319072582
X1.4.1.3.Glutamate.dehydrogenase..NAD.P.....	Age	Age	-0.0259196052994791	0.0130109854981854	187	182	0.0502099733960467	0.193019990248796
X2.4.1.289.N.acetylglucosaminyl.diphospho.decaprenol.L.rhamnosyltransferase	diagnosis	Ctl	-1.44908076287394	0.731810613496137	187	75	0.050333191857345	0.193344602928137
X1.10.9.1.Transferred.entry.7.1.1.6	Age	Age	-0.0453300032164975	0.0227680820298833	187	150	0.0504108248561291	0.193493743443156
X2.7.11.1.Non.specific.serine.threonine.protein.kinase	diagnosis	Ctl	0.221106821702245	0.111600155114852	187	187	0.0504721719017147	0.193580191616884
X4.1.3.6.Citrate..pro.3S..lyase	Age	Age	0.0152286354759988	0.00767342774348723	187	187	0.0505954250152291	0.193903757975351
X4.1.1.33.Diphosphomevalonate.decarboxylase	Gender	Male	1.03035597002169	0.515269475171382	187	60	0.0507062195744668	0.194179117356599
X5.3.1.6.Ribose.5.phosphate.isomerase	diagnosis	Ctl	0.164717850300913	0.0835332757363465	187	187	0.0507539784504996	0.194212844630998
X3.2.1.99.Arabinan.endo.1.5.alpha.L.arabinosidase	Age	Age	-0.0249381508813683	0.0125147224363801	187	186	0.0508469199780759	0.194419281449913
X4.3.1.1.Aspartate.ammonia.lyase	Gender	Male	0.321793737331228	0.16187850939369	187	187	0.0509375392691354	0.194616529345524
X2.5.1.6.Methionine.adenosyltransferase	Age	Age	-0.00514313024166032	0.00259082536785924	187	187	0.0510394232231853	0.194856481003677
X1.1.1.94.Glycerol.3.phosphate.dehydrogenase..NAD.P.....	Gender	Male	0.103220755377212	0.0517230719866466	187	187	0.0511621418809959	0.195158176531235
X4.3.2.10.Imidazole.glycerol.phosphate.synthase	Age	Age	-0.00824817599486491	0.00415381207575455	187	187	0.0512358710548309	0.195158176531235
X6.3.4.4.Adenylosuccinate.synthase	Age	Age	-0.00490527620735226	0.00246893541435859	187	187	0.0511987554580701	0.195158176531235
X6.3.4.19.tRNA.Ile..lysidine.synthetase	Age	Age	-0.00478511275885717	0.00241469735578541	187	187	0.051352101185951	0.195451585124543
X2.3.1.157.Glucosamine.1.phosphate.N.acetyltransferase	diagnosis	Ctl	0.36582166394913	0.186312529897482	187	187	0.0515367140928858	0.196004619730838
X2.7.1.53.L.xylulokinase	diagnosis	Ctl	-1.80627697919848	0.91764442612063	187	153	0.0516026235757025	0.196029369442486
X3.4.23.43.Prepilin.peptidase	diagnosis	Ctl	0.557166802044593	0.283338860268984	187	187	0.0516218536056926	0.196029369442486
X3.4.13.19.Membrane.dipeptidase	diagnosis	Ctl	0.935109999988686	0.475335924768799	187	183	0.0519271939030183	0.197038804262138
X1.1.1.292.1.5.anhydro.D.fructose.reductase..1.5.anhydro.D.mannitol.forming.	Age	Age	-0.0111709706611681	0.00564423444630121	187	187	0.0520371307814707	0.197199374189478
X3.2.2.27.Uracil.DNA.glycosylase	Gender	Male	0.103400761509693	0.0519815918278692	187	187	0.0520486113985868	0.197199374189478
X4.4.1.16.Selenocysteine.lyase	diagnosis	Ctl	-1.31853913937278	0.672464351620042	187	118	0.0521382356414731	0.197239182783296
X6.3.2.9.UDP.N.acetylmuramoyl.L.alanine..D.glutamate.ligase	Age	Age	-0.00520664164215972	0.00263281853050321	187	187	0.0521061372244214	0.197239182783296
X1.1.1.169.2.dehydropantoate.2.reductase	Age	Age	-0.00596493125398321	0.00302515900812526	187	187	0.0522369274021934	0.197313121232831
X2.1.1.217.tRNA..adenine.22..N.1...methyltransferase	diagnosis	Ctl	0.677387609221698	0.344894651262436	187	186	0.052217893435019	0.197313121232831
X2.2.1.9.synthase	Gender	Male	0.363542898666356	0.183633488147541	187	186	0.0523207547965399	0.197480153986032
X2.4.2.4.Thymidine.phosphorylase	Age	Age	0.0369725116425357	0.018762321078552	187	176	0.0524432338613854	0.197792711068735
X3.1.4.46.Glycerophosphodiester.phosphodiesterase	diagnosis	Ctl	-0.34262265705258	0.174620521016484	187	187	0.0525711825117736	0.198125408921922
X1.5.1.20.Methylenetetrahydrofolate.reductase..NAD.P.H.	diagnosis	Ctl	0.153953596719501	0.0784201855750907	187	187	0.0526710851827375	0.198197249815166
X2.4.2.21.Nicotinate.nucleotide..dimethylbenzimidazole.phosphoribosyltransferase	diagnosis	Ctl	-0.186478463622218	0.0953706224920456	187	187	0.0527094972432632	0.198197249815166
X4.7.1.1.Alpha.D.ribose.1.methylphosphonate.5.phosphate.C.P.lyase	diagnosis	Ctl	-1.41052678994718	0.720314248024711	187	140	0.0526790741750676	0.198197249815166
X4.1.1.96.Carboxynorspermidine.decarboxylase	Gender	Male	0.894566368576045	0.453570202453967	187	178	0.0530355953796257	0.199273156415082
X2.1.2.2.Phosphoribosylglycinamide.formyltransferase	Gender	Male	-0.124058954193567	0.0616777576688075	187	187	0.0531203847101549	0.199441444401229
X2.3.1.189.Mycothiol.synthase	Age	Age	0.0491910194203442	0.0250849445941402	187	58	0.0532397946818303	0.19973936514944
X2.7.1.50.Hydroxyethylthiazole.kinase	Age	Age	-0.0100518021286272	0.00511764180599141	187	187	0.0534107129577779	0.200100903766592
X3.2.1.97.Endo.alpha.N.acetylgalactosaminidase	Age	Age	-0.0391289028799787	0.0199289299832464	187	104	0.0534164265770825	0.200100903766592
X5.4.2.10.Phosphoglucosamine.mutase	diagnosis	Ctl	0.29538099151817	0.151629260383284	187	187	0.0534682326034229	0.200144600420921
X3.5.4.9.Methenyltetrahydrofolate.cyclohydrolase	Age	Age	-0.00560026995652034	0.00284303757996529	187	187	0.0536327897898949	0.20060996991179
X5.4.2.9.Phosphoenolpyruvate.mutase	Gender	Male	0.905124912361569	0.461779849841978	187	167	0.0538367871727521	0.201222054605204
X3.5.4.1.Cytosine.deaminase	diagnosis	Ctl	-1.38530734740646	0.711688718723399	187	163	0.0539459612852636	0.201312029251057
X4.3.1.2.Methylaspartate.ammonia.lyase	diagnosis	Ctl	-1.19131235334382	0.611262391354737	187	75	0.053940958075835	0.201312029251057
X6.1.1.7.Alanine..tRNA.ligase	Age	Age	-0.00382452881272729	0.00195671790058408	187	187	0.0540223616401753	0.201312029251057
X7.2.4.1.Carboxybiotin.decarboxylase	Age	Age	-0.0573315097788088	0.02934342587102	187	130	0.0540051071696847	0.201312029251057
X5.4.1.2.Transferred.entry.5.4.99.61	diagnosis	Ctl	1.25566216309879	0.642670609452435	187	180	0.054193525277647	0.201799041847907
X3.1.11.3.Exodeoxyribonuclease..lambda.induced.	diagnosis	Ctl	-1.38107850690371	0.711633832798712	187	61	0.0544709488196878	0.202529568094678
X3.6.4.13.RNA.helicase	diagnosis	Ctl	-0.364618412575404	0.187814237376663	187	187	0.054463610712498	0.202529568094678
X2.7.1.24.Dephospho.CoA.kinase	diagnosis	Ctl	0.156210958493902	0.0802593561482167	187	187	0.0546629831597095	0.202789906275529
X3.6.1.27.Undecaprenyl.diphosphate.phosphatase	Age	Age	-0.00390523769646193	0.00199844389619374	187	187	0.0546346482799946	0.202789906275529
X4.2.1.163.2.oxo.hept.4.ene.1.7.dioate.hydratase	Age	Age	0.0422012391668874	0.0214899302909237	187	56	0.0546347633641033	0.202789906275529
X6.3.2.4.D.alanine..D.alanine.ligase	Age	Age	-0.00436551528759853	0.0022394820332503	187	187	0.0547160984793453	0.202836034957632
X1.6.99.1.NADPH.dehydrogenase	Age	Age	-0.0264499587580777	0.0135735934319825	187	185	0.0550018521736018	0.203743859537577
X1.17.7.1..E..4.hydroxy.3.methylbut.2.enyl.diphosphate.synthase..ferredoxin.	Gender	Male	1.39332703275046	0.714925214558469	187	166	0.0551671144764657	0.20408733224556
X1.4.1.2.Glutamate.dehydrogenase	diagnosis	Ctl	-0.895566150050916	0.462683695161682	187	184	0.0551764388020488	0.20408733224556
X1.1.1.317.Perakine.reductase	Gender	Male	1.19435571200157	0.613421937522155	187	111	0.0552593070663087	0.204242331380738
X7.1.3.1.H....exporting.diphosphatase	Gender	Male	-0.896161552434815	0.460118437921913	187	151	0.0553180294253237	0.204307922010862
