level3	SH_119	SH_154	SH_162	SH_106	SH_118	SH_194	SH_114	SH_160	SH_065	SH_179	SH_069	SH_093	SH_237	SH_045	SH_248	SH_064	SH_089	SH_136	SH_142	SH_250	SH_091	SH_123	SH_124	SH_227	SH_107	SH_200	SH_111	SH_212	SH_053	SH_063	SH_112	SH_133	SH_060	SH_146	SH_236	SH_144	SH_113	SH_143	SH_242	SH_094	SH_253	SH_061	SH_166	SH_230	SH_057	SH_137	SH_191	SH_099	SH_214	SH_243	A_302	A_311	A_312	A002_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	SH_013	SH_016	SH_059	SH_150	SH_043	SH_072	SH_238	SH_012	SH_117	SH_073	SH_085	SH_125	SH_024	SH_017	SH_054	SH_082	S5_363_0h	SH_044	SH_086	SH_240	SH_234	SH_151	SH_134	SH_127	SH_077	SH_034	SH_015	SH_103	SH_087	SH_066	SH_096	SH_029	SH_002	SH_198	SH_138	SH_022	SH_079	SH_038	A001_0_h_CD_1	SH_108	SH_031	SH_231	SH_247	SH_033	C2_A304_stool	SH_028	SH_055	SH_051	SH_193	SH_195	SH_014	SH_095	SH_058	SH_071	SH_047	SH_084	SH_050	SH_129	SH_189	SH_007	SH_105	SH_068	SH_104	SH_149	SH_148	SH_110	SH_039	SH_153	SH_021	SH_245
03030 DNA replication [PATH:ko03030]	0.00454192209	0.00402388049	0.00467170358	0.0036208359	0.0048886036	0.0019421175	0.005179255	0.00483346131	0.004063213	0.003587081	0.0041581926	0.004920933	0.003937097	0.00385695135	0.0041762375	0.003470349	0.007525772	0.0024753268	0.004044626	0.0048358642	0.003919301	0.0040339605	0.00465271608	0.004407018	0.002155488	0.004055247	0.00402373703	0.00422583566	0.00235695962	0.00420859795	0.003490078	0.0018619606	0.0053205791	0.005338121	0.0055435129	0.0032911181	0.002820252	0.0040525707	0.0040801399	0.00469535691	0.005941956	0.0045774325	0.00459875748	0.00456788621	0.0038819202	0.0048674067	0.00403843596	0.0043342917	0.0039337907	0.0043356411	0.0031513221	0.0026373397	0.00407102948	0.0032691392	0.0033457873	0.0029376775	0.00265707142	0.00212013519	0.004167702	0.0039175384	0.0048854538	0.0058399398	0.0040574795	0.004100256	0.003901961	0.004330903	0.0041694836	0.0043688163	0.0042352789	0.0041479397	0.004179061	0.00490922878	0.001729084	0.004450634	0.003547579	0.00406913028	0.00442674	0.00491264559	0.0046423873	0.00359845096	0.0051027256	0.0031616576	0.0042523869	0.005429345	0.003851053	0.0038925674	0.0028515124	0.004758468	0.0050628315	0.003787399	0.0028543995	0.005331283	0.00396841927	0.0018717922	0.0047686367	0.0055959086	0.00430153131	0.0030923467	0.00418577531	0.0041141318	0.00406933312	0.0034635181	0.005483022	0.00491971366	0.005920035	0.00510042	0.005081222	0.0015090928	0.00455781196	0.0034324719	0.00339296162	0.0042300029	0.003069164	0.0049570396	0.0026377377	0.0026711066	0.003340097	0.00341506	0.00568834739	0.004271478	0.0044120266	0.0030698876	0.005492544	0.0041642041	0.00483283273	0.0037083002	0.00486718281	0.002831733	0.0050065786
03032 DNA replication proteins [BR:ko03032]	0.003686586294	0.00385053189	0.003380194	0.0026677548	0.00419582336	0.0027193622	0.00351958977	0.0031976859	0.003956902	0.0030757975	0.00268003087	0.00419479172	0.00442725989	0.00443421882	0.004381470598	0.00305335597	0.00598914776	0.00320251217	0.0060389565	0.0053428873	0.00391876	0.0025039273	0.00383058095	0.004105754151	0.003591047	0.00397201642	0.0031240601	0.00372428301	0.00560601976	0.00438187343	0.00425968013	0.00333360994	0.00445433927	0.0034513751	0.00474596139	0.00263455228	0.004324142765	0.00533419207	0.00665935085	0.0052685773	0.002954156503	0.0047278138	0.0055571504	0.00438896472	0.002121738611	0.0056877636	0.00553827275	0.0060976053	0.00450806259	0.00498164451	0.0052658191	0.0037162533	0.0081782414	0.0051518937	0.0060058747	0.00478502297	0.0035296908	0.0066648549	0.0031085404	0.003414547	0.0046891442	0.004155718	0.0031507467	0.003241895	0.0047959356	0.00400398284	0.00474279048	0.00475392253	0.00395681694	0.00441053	0.0046135896	0.00499222027	0.002542623	0.007780693	0.0058915713	0.00594434	0.00453385043	0.00530566065	0.00802284058	0.005090772995	0.00399193055	0.00445886191	0.00528994978	0.0034404804	0.0046333991	0.00401433384	0.00419124546	0.00505970401	0.0039381568	0.0082970013	0.004403145	0.0046121768	0.00432803174	0.0027241008	0.003530225	0.00556391215	0.0033422376	0.004436609301	0.00435489268	0.00466460637	0.00371954655	0.00456856279	0.0060853368	0.00487460329	0.004839247	0.00470231593	0.00366783177	0.00351007	0.003768080647	0.00416217957	0.00521683988	0.00300851813	0.003810381	0.00545259674	0.00331275176	0.00361071474	0.00384463891	0.00305394262	0.00256659214	0.00483211242	0.00419154263	0.0035285947	0.00472480826	0.0043394196	0.00325597177	0.00404678349	0.00371662441	0.0054231063	0.00348515019
03036 Chromosome and associated proteins [BR:ko03036]	0.005616064521	0.006514584471	0.00534798451	0.00652523102	0.00592052935	0.0061874799	0.0073514208	0.00645917736	0.0056663926	0.00735499463	0.00527498167	0.00671781631	0.01057755371	0.00771514531	0.00726728766	0.00641082388	0.01001917682	0.008603360896	0.00949389825	0.00856390576	0.00698948814	0.00550004197	0.006810998865	0.00641444863	0.0062256761	0.008400263011	0.00757551298	0.00705172789	0.013317374271	0.00613217312	0.00970015269	0.01077119041	0.00739247174	0.00619699555	0.010444834171	0.00914524394	0.01020514551	0.007631527	0.00612005719	0.00713385444	0.007819399584	0.0099767941	0.00675948094	0.00752173778	0.00408080645	0.00662046981	0.01160657784	0.0069451029	0.00865023497	0.01045978871	0.01017707174	0.00747509545	0.00833204151	0.0110348346	0.01251996386	0.01026963971	0.00957319857	0.01459108535	0.01129916363	0.007435377957	0.0058087011	0.0045147007	0.00752441484	0.00712864335	0.0105574581	0.00982007155	0.00579044385	0.00748005894	0.00550257435	0.00875250588	0.00802449142	0.00721026574	0.0070347177	0.00799878513	0.00643944481	0.0078441248	0.00712237899	0.00733747988	0.01285121762	0.01214274357	0.00812825694	0.0095598774	0.00953921666	0.005667636	0.0099866244	0.00544064528	0.01047779728	0.0090068832	0.0051099865	0.0095261789	0.006504609377	0.01098017116	0.0084535622	0.01060244187	0.00624684084	0.008023499778	0.0073746773	0.010330019674	0.00739744561	0.01000801443	0.00735949327	0.00903158339	0.0137467195	0.01105120437	0.00719857695	0.00675491327	0.00562191121	0.0121167912	0.007358143804	0.00809038926	0.00951739698	0.00775898212	0.0089740836	0.00707917717	0.008581161297	0.007234258771	0.00996325266	0.00910927673	0.005604054501	0.01117905801	0.00577427876	0.0119539529	0.0094568252	0.00658133331	0.00581539456	0.00743320988	0.00620591119	0.0111096571	0.005648061734
03060 Protein export [PATH:ko03060]	0.009854443677	0.01020122766	0.00884656228	0.00925632641	0.0092845511	0.0088360733	0.00834468039	0.0090113606	0.0100292254	0.0080630353	0.00854385224	0.01006498413	0.01116837339	0.00863009728	0.00832679725	0.0100994372	0.01034443818	0.0107440054	0.00866564411	0.00810434131	0.0089572821	0.00842724221	0.00880050048	0.01015144935	0.00752028398	0.008143593293	0.0108077617	0.00948731541	0.0076179116	0.00994363496	0.0098418798	0.0113697309	0.00903615215	0.00866779435	0.00806988349	0.0111157214	0.01107725459	0.01004059402	0.008163064588	0.0085649353	0.00726906821	0.0080540061	0.010819243	0.00898606953	0.00984520299	0.0108847178	0.00990549388	0.0131773003	0.0080971464	0.00917287539	0.00838832276	0.0101687214	0.0111292763	0.0111498013	0.0093772029	0.00942318051	0.0080023409	0.009113192	0.0084043459	0.008064662611	0.0081909368	0.0077895103	0.0085335278	0.0091949382	0.0106797224	0.01154361764	0.01185835593	0.0089480276	0.00897933748	0.008545007797	0.00972254896	0.008314032994	0.0052028129	0.011898222	0.0088205508	0.0099746201	0.01000719516	0.00983480479	0.00925208111	0.01070922209	0.0081081538	0.0096054082	0.00909194735	0.009151217	0.0092583498	0.00966048076	0.0097398575	0.01011483573	0.0084255557	0.0112637464	0.0137168652	0.0099608525	0.0094295992	0.006321601255	0.0091169457	0.010433032	0.0089039767	0.007908027847	0.00897026105	0.0104944361	0.009824093	0.0079199667	0.008041317	0.0095960571	0.0081765529	0.00925858527	0.00784763436	0.01094544108	0.009417187825	0.009075408	0.0091847515	0.00877078678	0.0100821421	0.0089775431	0.0091937865	0.01207350379	0.01310676202	0.0072720418	0.00907359301	0.00982255167	0.0084868217	0.008530582	0.0089313944	0.0105493642	0.00823031025	0.00989639812	0.00861554793	0.009166853	0.00755599061
03070 Bacterial secretion system [PATH:ko03070]	0.000890720092	0.000940138701	0.00044919511	0.0018208613	0.000927903395	0.005344602	0.00043999718	0.000449648232	0.0015267789	0.00117547354	0.00055733263	0.00162482267	0.001590492239	0.0012629132	0.001843168969	0.0014752981	0.000431651547	0.00160772687	0.000434133919	0.00156749995	0.0012234494	0.000978453655	0.000862081819	0.0014373477	0.0025161861	0.003114293614	0.00223567691	0.00101928681	0.002106361741	0.00080476695	0.00168904681	0.00163749606	0.00127963046	0.00094852887	0.0028758249492	0.00099912744	0.002516645168	0.001450453704	0.0010487119	0.00152783123	0.000655022801	0.002686617714	0.00113688749	0.00295934951	0.0012256797885	0.0022010696	0.00389286053	0.00071862376	0.003177149319	0.00166328412	0.00195447587	0.00191475089	0.00203133315	0.0040300184	0.000855607	0.00190761713	0.000869745507	0.000994714994	0.001087801006	0.00064012134	0.0012514455	0.0011662681	0.001288160797	0.00171572044	0.00233732365	0.00173068985	0.00078273608	0.001790917447	0.00104216119	0.00182547424	0.00203194801	0.001493519711	0.0011249933	0.0026652102	0.00259847798	0.00245911462	0.00197700975	0.001484800389	0.00207653407	0.00178268077	0.001245384659	0.0027921845542	0.00239696562	0.003161518	0.00073014556	0.001018628257	0.0020062497	0.00210696796	0.0004562375	0.00173321348	0.0042595465	0.00082231066	0.00144378878	0.00085200689	0.000638579	0.00252806283	0.000358072	0.000956111681	0.00138541357	0.00173516238	0.00190879818	0.00274522908	0.00258545	0.00124915893	0.0005006586	0.00241538137	0.000311742662	0.00179906	0.00256006985	0.00205468777	0.00336558603	0.002160280418	0.00141325	0.000926262551	0.003160709974	0.00254608366	0.005126549939	0.00315936166	0.000142520494	0.00150924043	0.00123112222	0.00130547399	0.002230515863	0.0030649703	0.00070331673	0.00214175157	0.001029353661	0.0018558738	0.000629601077
03110 Chaperones and folding catalysts [BR:ko03110]	0.009106785384	0.00957111023	0.008951912953	0.00787428854	0.009483260848	0.00392973029	0.009989113541	0.00622931595	0.0084618247	0.01008593244	0.00885575642	0.00707953662	0.007692984172	0.0107541341	0.00937434469	0.00632670394	0.005278144555	0.00746576881	0.01112578635	0.00881957369	0.00785964816	0.007127729094	0.009542314	0.00935057927	0.0053070082	0.00603946997	0.00714840291	0.00852802482	0.01782695533	0.00962464312	0.00882708283	0.00826909197	0.00933923154	0.00932146418	0.007892438821	0.00839487687	0.006955808905	0.009844817931	0.00825233589	0.00810810912	0.006380911186	0.01311547449	0.01175162433	0.009701569687	0.007631858992	0.00712781172	0.00557630745	0.01065297322	0.00706335844	0.00795392924	0.00753312896	0.0072996597	0.00864298624	0.00569752418	0.0104313898	0.00663797726	0.0109341378	0.01449791636	0.0076465435	0.007656389982	0.01051521773	0.0075411847	0.00891573254	0.006549975	0.00910442278	0.0078821051	0.010256314	0.00912027171	0.01049338552	0.008274514893	0.010722548966	0.01038092857	0.0045557206	0.0065781472	0.00626786679	0.00856433181	0.00839391602	0.00757625816	0.0066436819	0.00743978358	0.00968749139	0.01112685289	0.008063865964	0.005511045	0.01055702426	0.009181123067	0.01050800919	0.00804203246	0.0091651304	0.0090188884	0.00579683715	0.01043150911	0.009489675	0.01089752595	0.00975797393	0.00666778207	0.00893368123	0.008656928426	0.0089141802	0.00681067203	0.0074820585	0.00991324972	0.0055911044	0.007771160922	0.00869438687	0.00631918396	0.00915361429	0.0068269891	0.00831013695	0.006427863674	0.00697021407	0.00787719048	0.006386416	0.01069949617	0.0066759894	0.007663609563	0.00487983981	0.00636284725	0.006317651974	0.00735331204	0.00865094959	0.00978246121	0.009593903456	0.0064799376	0.00888625466	0.00804006458	0.010330181327	0.013394717	0.009976035763
03400 DNA repair and recombination proteins [BR:ko03400]	0.004436200414	0.00490785087	0.004235429552	0.0068309724	0.004475407504	0.0066527399	0.00383102015	0.00566765568	0.0058169083	0.00576954133	0.00356102985	0.00583145492	0.00840514523	0.0049080713	0.00548046223	0.00606701448	0.007563071994	0.00727921609	0.00422002939	0.00349962504	0.00561120054	0.00309647272	0.00440478303	0.0058178764	0.0069365844	0.00770782985	0.00728554935	0.00498484768	0.00579558392	0.00359254718	0.00449063016	0.00587565636	0.00493307925	0.003040157892	0.00638375274	0.007822826	0.007197908869	0.00485707238	0.00388360173	0.0036147342	0.003711358053	0.00366400961	0.00415605891	0.00512114357	0.003401884583	0.00592695282	0.0060861903	0.0054697891	0.00702267692	0.00453341144	0.00597495063	0.0058212152	0.0061326891	0.00607713279	0.0068989605	0.006615363	0.0050732114	0.00503135387	0.005304716	0.00422402441	0.00359983882	0.0066345537	0.00317742931	0.00461299908	0.00492673993	0.00894045693	0.00468371127	0.00521790367	0.00427643077	0.0065370373	0.00527140668	0.00443475362	0.0061844374	0.0066776342	0.00725558716	0.0053872886	0.0053192517	0.0036119934	0.0071778499	0.0087821936	0.00438626081	0.00712124768	0.0066756049	0.0034909069	0.00632180958	0.004462763981	0.0064431132	0.00535878088	0.0037668001	0.0055857597	0.00858399705	0.0061725905	0.00649473084	0.00396194278	0.004978774	0.0065327512	0.0039254197	0.006161284134	0.005451288886	0.00661587388	0.005647040144	0.007416695571	0.00756253035	0.0064247795	0.00520324703	0.00608581489	0.002859854687	0.0040082462	0.00683001648	0.00667223092	0.00931622315	0.00683930185	0.0073030437	0.003211358591	0.00490417485	0.00864235657	0.0090844775	0.00765289406	0.00567010412	0.00572741891	0.00446132079	0.006033763	0.0045792897	0.0040171132	0.00365059029	0.00848842084	0.00433183716	0.00607461143	0.002421246125
03420 Nucleotide excision repair [PATH:ko03420]	0.003935973	0.0041409	0.003926529	0.006158865	0.00465016	0.006754734	0.004460173	0.0019805651	0.004780077	0.004088754	0.003878085	0.005203909	0.00565799	0.003878928	0.004185396	0.004592285	0.006234607	0.005519966	0.003360017	0.004168954	0.004775047	0.004339325	0.004268946	0.004771053	0.00515731	0.004169072	0.005221029	0.005309759	0.0007890956	0.004500817	0.005230447	0.005929413	0.005323194	0.004188341	0.004759295	0.005691667	0.004717071	0.004056457	0.004239816	0.003203592	0.004941857	0.002211377	0.004351385	0.004894759	0.004842732	0.004908143	0.005140875	0.004171876	0.005278083	0.003928	0.004759638	0.004971727	0.004397723	0.005658736	0.003957738	0.00546262	0.004387532	0.0018647309	0.004548114	0.00506295	0.004120795	0.00345126	0.003295904	0.004379594	0.003713475	0.005980356	0.004329059	0.003346625	0.003937046	0.004318374	0.003381593	0.003786838	0.002394733	0.003438522	0.005101493	0.004615895	0.004963767	0.004895778	0.005691664	0.005850777	0.003418693	0.00345652	0.004690552	0.002587886	0.00325714	0.004166893	0.005240656	0.005353471	0.003650525	0.005275058	0.00712013	0.003448567	0.004865761	0.00338804	0.004443313	0.003655838	0.003165047	0.005468589	0.003964772	0.006631946	0.004249761	0.004836819	0.00487565	0.005013433	0.004872009	0.005190417	0.003999392	0.0057442063	0.004018557	0.006185078	0.004342225	0.004075647	0.004962036	0.003811169	0.006069563	0.006117175	0.005945538	0.004224933	0.002216577	0.005853953	0.002859686	0.004060941	0.003487948	0.003336199	0.004155999	0.005122714	0.003747381	0.001658966	0.004122238
03440 Homologous recombination [PATH:ko03440]	0.012839229145	0.01228974676	0.01262532268	0.0125012282	0.01090260184	0.0133932923	0.01225746036	0.0110053095	0.012899574	0.0107573549	0.01168535605	0.012896874308	0.009521658145	0.0101926327	0.01092293175	0.01305610639	0.014928810647	0.011105333	0.01006549723	0.0122060768	0.01246902082	0.01583169319	0.01180408034	0.0127485246	0.010844342	0.011860648279	0.013728789	0.01298175698	0.005147315	0.01297025563	0.0112278397	0.0090401779	0.01114198192	0.011346526293	0.009504722268	0.01135288626	0.009654164119	0.0098625256	0.01344887075	0.0116689564	0.015359176	0.008927318	0.0108142498	0.012493409041	0.015004028598	0.0120505496	0.0141104577	0.00975641078	0.01101366102	0.01106681893	0.00987926156	0.010927926	0.00884390294	0.0079831515	0.0075943376	0.00863854374	0.0088770882	0.0055051272	0.01034519234	0.01206427258	0.01156972321	0.013535068	0.01204508699	0.010858569	0.0103008442	0.01057855695	0.01189809709	0.0115735266	0.011850878	0.010857335	0.011436049	0.01069823372	0.0030357621	0.010573141	0.012002849	0.011251988	0.0131391218	0.013005612376	0.010489784	0.00755463109	0.01088488909	0.0101215953	0.01049412225	0.013842523	0.01059789396	0.013202857317	0.01011830903	0.01069316099	0.010963844	0.0113509298	0.01548762219	0.01048435437	0.0094987537	0.00724353423	0.0122759033	0.0106871104	0.0106397165	0.007585201582	0.01068437341	0.0134920787	0.0133710411	0.01032308095	0.0111745202	0.00947109115	0.011989755	0.0120436339	0.010893093038	0.0046072136	0.01180765442	0.0140293876	0.01055962989	0.0119019373	0.0087117254	0.01067548838	0.013045027288	0.01232829454	0.01252285255	0.011110436006	0.011630241842	0.012980425	0.0106913677	0.0085445	0.0110427076	0.011799025	0.013996984973	0.0133879151	0.01175180877	0.0075940381	0.01246331521
04013 MAPK signaling pathway - fly [PATH:ko04013]	0.000743352	0.000886171	0.000983156	0.000629756	0.00101881	0.000101603	0.00128448	0.000955906	0.000738209	0.000311606	0.000867611	0.0011092	0.000218927	0.000697033	0.000427856	0.000144593	7.50812e-06	0.000108475	0.00123136	0.00119328	0.000453972	0.000886703	0.000717036	0.000544131	0.000196334	0.000244494	0.000310292	0.000781071	0.000602238	0.00080519	0.000571595	0.000286742	0.000836367	0.00109055	0.000322707	0.000229941	0.000478565	0.000757024	0.00092359	0.00127167	0.000711456	0.000753795	0.000866508	0.000636303	0.000689895	0.000500189	0.000102821	0.00173371	0.00017696	0.000490697	0.000309581	0.000519407	0.000863582	9.73306e-05	0.000789095	0.000160185	0.000489954	0.000778085	0.000725937	0.000631473	0.000905182	0.000418768	0.000931857	0.000683578	0.00066614	0.000168253	0.0015652	0.000600865	0.000895089	0.000529438	0.000833445	0.000975945	0.000296303	0.000215533	0.000880277	0.000601595	0.000880483	0.000791531	0.00022569	0.000323091	0.000911583	0.000600592	0.000444002	0.000294663	0.000673178	0.000778681	0.000496707	0.000564792	0.000877782	0.000507286	0.000417821	0.000499563	0.000622099	7.56921e-05	0.000721595	0.000632023	0.00101978	0.000446693	0.000778462	0.000276849	0.000351171	0.000357888	3.11442e-05	0.00037106	0.000687065	0.000475143	0.00116567	0	0.000661545	0.000219356	0.000271235	0.000462919	0.000292302	0.00116906	0.000398456	0.000538449	7.8968e-05	0.000267735	0.000595734	0.000285518	0.000654486	0.000142681	0.000857811	0.000867751	0.000700369	0.000461795	0.000834638	0.000526084	0.00099749
04080 Neuroactive ligand-receptor interaction [PATH:ko04080]	0.000356748	0.000365251	0.000399712	0.000318531	0.000289824	4.22947e-05	0.000291414	0.000243202	0.000415159	0.000444432	0.000423719	0.000439767	3.27509e-05	0.000208981	0.00027434	4.00858e-05	0	3.35105e-05	0.000209332	0.000223887	0.000314593	0.000193774	0.000377756	0.000317113	0.000132045	9.15264e-05	0.000121429	0.000245621	0	0.000473136	0.000207924	0.000139161	0.000481311	0.000278037	0.000104532	0.000127009	0.000103536	0.000337004	0.000195099	0.00012037	6.53385e-05	0.000390667	0.000221913	0.000332144	0.000227321	0.000117824	2.58514e-05	0.00010129	0.000138499	6.11115e-05	7.86368e-05	0.000185023	5.06595e-05	0	0.000255632	8.44836e-05	0.000106035	6.03924e-05	0.000122857	0.000208055	0.000532567	0.000289457	0.00013945	0.000200357	0.0001786	2.9793e-05	0.000257461	0.000339106	0.00047386	0.000226382	0.000221479	0.000619361	0	0	0.000171298	0.00014009	0.000183649	0.00021906	7.51002e-05	7.43353e-05	0.000323773	9.92285e-05	0.000313395	0	0.00020049	0.00024933	0.000200256	0.000197901	0.000478865	2.81267e-05	7.55632e-05	0.000144701	0.000377961	3.36441e-05	0.000307381	7.6044e-06	0.00019406	0.000110079	0.000318618	0.000253129	2.44765e-05	8.18836e-05	0	0.000128725	0.000174156	0.000194819	0.000539423	0	0.000286106	4.87633e-05	4.78783e-05	0.000174909	0.000112735	0.000583552	0.000163251	0.000170799	2.75614e-05	9.32812e-05	0.000188685	0.000114328	0.000324128	0.000134115	0.000358937	0.00013033	0.000354888	0.00014826	0.000502714	0.000120923	0.000421237
04112 Cell cycle - Caulobacter [PATH:ko04112]	0.008685763	0.007747683	0.0082451899	0.0079975266	0.00760487	0.0046059983	0.0096411675	0.004760476	0.0078563865	0.00948181783	0.0080415256	0.006197966	0.008002184	0.0061003798	0.0075707401	0.005202614	0.004162186	0.0069447597	0.006958615	0.0074592308	0.00697660287	0.0081023184	0.008243751	0.009781688	0.015583721	0.0066668283	0.0066747954	0.0082702152	0.0017766	0.008115765	0.007340833	0.0088763369	0.007819893	0.0078663484	0.007518576	0.008514348	0.00742859	0.006399832	0.008218205	0.006467326	0.008889776	0.006484251	0.00648262	0.0090210887	0.0082154111	0.005493479	0.0050390591	0.003889067	0.0086886672	0.006637664	0.006722097	0.0073828596	0.005095529	0.0087689142	0.005370703	0.009822716	0.0069562249	0.0031992367	0.007236507	0.00874851	0.0088603321	0.007151958	0.007657204	0.005919355	0.006973806	0.007248717	0.006303867	0.0067927589	0.007765282	0.0074914703	0.006635402	0.0079277323	0.0046223813	0.0031177059	0.0068690407	0.006647479	0.006717036	0.006287605	0.005448203	0.006645258	0.007509077	0.0056562125	0.007532108	0.004384576	0.005316112	0.008081317	0.008110783	0.0070766	0.0076944602	0.005154681	0.004770864	0.005546117	0.0087766894	0.0061799493	0.0086986965	0.0040315572	0.007558791	0.0074610276	0.007635688	0.006641373	0.007633422	0.0068470344	0.004343033	0.006828058	0.00715179	0.006561766	0.0080059645	0.01016630494	0.007217164	0.0052528866	0.004605214	0.00624542	0.0068738262	0.007654365	0.0084967269	0.007257009	0.0043437493	0.006115263	0.004824008	0.007753134	0.006732774	0.008076121	0.007372308	0.004470876	0.0091274656	0.006062744	0.0082216201	0.0036120721	0.0093985836
04122 Sulfur relay system [PATH:ko04122]	0.0031646507	0.00411175974	0.00402916973	0.00395095	0.00393397976	0.001048908	0.00429746448	0.004657975	0.0038859996	0.0049640964	0.00372108756	0.00324686551	0.00281894145	0.0042413634	0.00360744509	0.001623476	0.00090337576	0.002993166	0.00498061501	0.0047911273	0.0033693369	0.0025926747	0.003689132075	0.003683584	0.00231745022	0.00221954193	0.00255098467	0.003609117	0.00550569987	0.0035550219	0.0033182096	0.00380304274	0.00386244788	0.00375142538	0.00256689036	0.00447291372	0.00354848872	0.0039360487	0.00373230267	0.0024236536	0.0028246347	0.005666777	0.00348399155	0.00408839438	0.00247438797	0.0024692491	0.0015333253	0.00173116025	0.00226890259	0.0024942639	0.0024817518	0.00372313	0.0015874761	0.0020909339	0.0038450351	0.00245440605	0.0043670011	0.00455714096	0.0034300397	0.003631457082	0.0040665774	0.002880149	0.0031010195	0.003037366	0.00355001547	0.00237825889	0.00298412896	0.0044122315	0.00375261192	0.0036091474	0.00395086709	0.00419661102	0.001494479	0.002086036	0.00231848	0.00227559034	0.00337540949	0.00318652484	0.00219369917	0.00288438619	0.0037572255	0.00352015226	0.00290067963	0.0020429088	0.0038129581	0.00315883472	0.00378861549	0.00304704922	0.00427562	0.0017848126	0.00216507225	0.00300058515	0.00425706411	0.00266607259	0.004365533	0.0029096516	0.0047671407	0.0031446968	0.00425854518	0.0020802613	0.0022501244	0.0040831034	0.0007118033	0.00274994368	0.00334995517	0.0024457597	0.00418775356	0.00277263	0.00315882785	0.0021961502	0.00216683158	0.003138144	0.002283516	0.0043531534	0.00264675485	0.00375071249	0.00110264903	0.0020372237	0.00387433701	0.00347144752	0.0043506999	0.0034520111	0.0039384617	0.002244979	0.0034606555	0.0023544997	0.00467703356	0.00383600968	0.00373141097
04138 Autophagy - yeast [PATH:ko04138]	0.000219777	0.000235044	0.00011411	0.000315788	6.27137e-05	0.000151631	5.03017e-05	0	0.000392753	0.000881148	0.000239832	0.000454094	0.000208263	0.000210986	0.000159875	0.000251005	0.00148188	0.000713609	2.6033e-05	2.05188e-05	0.000388608	0.000206262	0.000212168	0.000201508	0.000421458	3.00079e-05	0.000529447	0.000542582	0	6.78985e-05	1.48982e-05	0.000280334	0.000213607	7.45803e-05	0.000117654	0.00119021	0.000733465	0.000213335	0.000427438	0	3.32966e-06	3.79265e-05	9.53038e-06	6.56469e-05	0.000139646	0.000302425	0.000744302	1.89606e-05	9.82125e-05	6.18858e-05	0.000183312	0.000898926	0.000117683	9.8364e-05	2.96659e-05	0.000182696	8.91102e-05	0	1.29332e-05	0.00023896	6.49005e-05	0.000131541	1.94593e-05	8.44015e-05	0.000543883	0.000210902	4.65641e-05	0.000273091	0.000105136	0.000335547	9.53982e-05	0.000119263	0	0.000174664	0.000135313	5.93954e-05	0.00029292	0.000534454	0.000148533	7.72557e-05	2.39629e-05	0.000160714	7.87758e-05	0.000113392	0.000255288	0.000247486	0.00073638	0.000356625	8.93047e-05	0.000143479	0.000191208	0.000425404	0.000139905	7.96977e-06	0.000218846	0.000306559	0.000102125	6.60515e-06	0.000224539	9.97287e-05	0.000188892	0.000239221	0.000277179	0.000195977	0.000366315	0.000117808	0.000104165	9.47488e-05	0.000289129	0.000424173	0.00021735	0.000161018	0.000203182	5.93403e-05	0.00017824	0.000792151	0.000446379	0.000135539	1.90214e-05	0.000650651	5.58339e-05	0.000351579	0.000340662	0.000110984	0.000248122	0.000214639	0.00016059	3.54024e-05	1.04904e-05
04141 Protein processing in endoplasmic reticulum [PATH:ko04141]	0.000895145	0.001069853	0.001400656	0.000986112	0.001085865	0.000272056	0.001724841	0.00112443	0.000848508	0.000528131	0.00127856	0.001096153	0.000285667	0.000890302	0.000635156	0.000351498	0.00032167	0.0001451492	0.001714169	0.001586711	0.000742098	0.000755408	0.001021446	0.000898971	0.0002007152	0.0002982131	0.000407021	0.000785788	3.81419e-07	0.001258727	0.000916426	0.000360873	0.001528698	0.001139793	0.000532159	0.000327302	0.000519047	0.000933019	0.000981186	0.000953066	0.00038742	0.000927921	0.001046864	0.00099934	0.000691058	0.000537993	0.0001996339	0.000896247	0.000531927	0.000419869	0.000403961	0.000642161	0.000556819	0.0001781029	0.0004570558	0.00050105	0.000457359	8.389193e-05	0.000967594	0.000923501	0.001425044	0.000671406	0.00080012	0.000691776	0.000714023	0.0002226653	0.001107427	0.000929972	0.001335854	0.000760729	0.000684678	0.001808734	0.0007179621	0.0002356424	0.000587951	0.000636536	0.00061564	0.000872416	0.0004775859	0.000498944	0.00118997	0.000557804	0.000922897	0.000217706	0.000677072	0.000839471	0.000473208	0.000676542	0.001406224	0.000535186	0.00037922	0.000388689	0.000842806	0.0006668554	0.000996942	0.000373579	0.00145627	0.000565972	0.000730428	0.000702448	0.0004815371	0.000287218	0.0002314245	0.000829105	0.001007952	0.000681554	0.00150704	1.21502e-05	0.000799173	0.000232537	0.000277422	0.000540097	0.000468415	0.001693072	0.000523263	0.000539853	0.000103092	0.000340111	0.000771438	0.00083375	0.000879982	0.000473882	0.00101467	0.000604746	0.001035163	0.000575846	0.001100428	0.000216314	0.001335394
